Date,Region,TV_Spend,SocialMedia_Spend,GoogleAds_Spend,Influencer_Spend,Email_Spend,Total_Sales
2023-11-09,Central,107132,21927,32878,31863,14667,635041
2023-11-10,North,128945,34594,35120,33548,9310,713874
2023-11-10,South,132050,19316,43147,13990,8883,640819
2023-11-10,East,145402,22177,21986,16467,7984,599265
2023-11-10,West,52983,20846,63593,28901,11239,594947
2023-11-10,Central,147241,17933,52430,28301,14826,752705
2023-11-11,North,70662,48244,61961,24644,9088,690227
2023-11-11,South,73510,56621,75479,9367,14822,731352
2023-11-11,East,128187,50696,37430,21204,6768,722733
2023-11-11,West,90998,12080,22176,24755,3064,421316
2023-11-11,Central,106846,16089,38722,7093,5821,509519
2023-11-12,North,144071,36123,62815,9001,10759,780569
2023-11-12,South,56640,17797,69652,35783,3436,641291
2023-11-12,East,94547,18346,38617,27940,14702,575064
2023-11-12,West,104620,29878,47115,12810,14736,635590
2023-11-12,Central,65317,43672,57376,31008,14897,632405
2023-11-13,North,57564,27653,31906,23901,12897,449610
2023-11-13,South,77345,59556,60002,32433,8097,750529
2023-11-13,East,144223,52742,77124,27189,4483,940014
2023-11-13,West,129273,36140,26610,33730,9719,661201
2023-11-13,Central,124859,11184,63292,14236,6800,681408
2023-11-14,North,130765,44493,69752,12061,8382,795026
2023-11-14,South,124038,54148,33411,23588,6829,698582
2023-11-14,East,102393,34846,73436,8902,13971,711795
2023-11-14,West,116081,55825,29180,39120,8153,754396
2023-11-14,Central,79430,32195,67993,39364,4794,736273
2023-11-15,North,125532,15606,30073,38447,12052,677271
2023-11-15,South,77788,13956,57251,33874,13528,621966
2023-11-15,East,145505,26555,50960,25096,9612,792945
2023-11-15,West,98543,34849,25901,17020,12082,543004
2023-11-15,Central,63919,28690,58897,26685,14483,601290
2023-11-16,North,119346,58849,70906,20675,3097,828329
2023-11-16,South,146122,36347,71616,29365,3638,867339
2023-11-16,East,89974,43189,63183,27276,11850,723856
2023-11-16,West,66371,48308,24482,17693,11317,479625
2023-11-16,Central,95084,35785,62454,28513,10455,703773
2023-11-17,North,79629,59056,45428,28621,13184,696644
2023-11-17,South,101184,42698,27400,28711,2160,585700
2023-11-17,East,111916,25966,59574,32785,11448,699619
2023-11-17,West,123972,41097,77795,7542,7906,751585
2023-11-17,Central,112187,25882,63284,22062,10502,667523
2023-11-18,North,62984,14675,27396,10366,10418,339836
2023-11-18,South,83039,51850,27338,31465,10464,579556
2023-11-18,East,135431,23009,62718,37286,9081,787659
2023-11-18,West,133691,37843,32500,18647,6412,661565
2023-11-18,Central,108606,39793,31545,14860,12114,567872
2023-11-19,North,60616,49516,25241,15745,5157,448085
2023-11-19,South,100072,48871,43778,11818,4338,585307
2023-11-19,East,74574,27857,42821,19101,7588,510111
2023-11-19,West,53430,29627,24695,10028,3601,378013
2023-11-19,Central,62676,28565,31530,37725,7888,515851
2023-11-20,North,60816,36025,67080,26087,5718,632815
2023-11-20,South,82733,37832,71740,14438,7546,672874
2023-11-20,East,135680,54116,34318,23156,12614,719397
2023-11-20,West,52050,19782,70934,23548,3925,555299
2023-11-20,Central,83933,48650,42331,29767,10758,655226
2023-11-21,North,74951,32366,75746,7563,4915,643151
2023-11-21,South,82413,38557,72672,13498,8898,684702
2023-11-21,East,84801,15798,46355,13131,10443,529273
2023-11-21,West,105619,19627,31324,30107,7652,547178
2023-11-21,Central,82913,51183,48149,33793,12546,666728
2023-11-22,North,90600,22466,23218,7696,5501,389659
2023-11-22,South,107775,52614,40141,28705,14962,734576
2023-11-22,East,140816,22720,56784,28397,12503,742937
2023-11-22,West,140093,51913,22837,12704,12307,687631
2023-11-22,Central,85400,47292,79725,21442,9274,758951
2023-11-23,North,54494,16559,75152,14765,3602,578776
2023-11-23,South,130688,50388,69080,15002,13462,824662
2023-11-23,East,139431,29158,59802,16390,9359,743466
2023-11-23,West,124691,40916,60077,23946,2513,764959
2023-11-23,Central,147419,32057,34379,11641,10633,655951
2023-11-24,North,93001,45892,24239,38709,10192,631361
2023-11-24,South,117364,51439,64896,20624,8501,775602
2023-11-24,East,95028,21706,40812,14966,2902,527847
2023-11-24,West,147659,22070,49669,28814,7719,735303
2023-11-24,Central,87573,50902,68624,39189,11412,802009
2023-11-25,North,50806,10924,29611,10765,10148,308701
2023-11-25,South,106638,36478,24150,35222,4321,621993
2023-11-25,East,79757,15506,78674,22223,2855,636980
2023-11-25,West,84636,56418,31109,17647,3017,591400
2023-11-25,Central,130097,45163,54214,9959,7279,712262
2023-11-26,North,98280,34604,46016,32257,12412,671118
2023-11-26,South,74262,25310,31936,36984,9712,556715
2023-11-26,East,130435,18226,31036,27212,6680,590001
2023-11-26,West,112211,21781,59236,32215,13696,705312
2023-11-26,Central,104842,15515,34021,34057,9072,598288
2023-11-27,North,106979,46133,74942,39094,8624,886640
2023-11-27,South,131470,26972,56943,39353,14742,804906
2023-11-27,East,88197,42092,68158,18500,2195,669149
2023-11-27,West,91844,21410,57848,21772,6694,608463
2023-11-27,Central,114754,29522,35471,8332,11524,608938
2023-11-28,North,84157,19095,67661,27218,6651,620215
2023-11-28,South,127129,33047,70016,20472,8991,797221
2023-11-28,East,90042,30470,43244,9959,11709,550275
2023-11-28,West,111665,53129,68777,22443,14726,798532
2023-11-28,Central,132856,18531,77815,30874,4697,810170
2023-11-29,North,77376,47038,58985,6301,14646,585748
2023-11-29,South,105554,32403,58440,29080,13299,728996
2023-11-29,East,64199,52674,21502,25683,3057,509192
2023-11-29,West,131412,39122,73836,34656,7207,849626
2023-11-29,Central,100948,26940,54178,27455,12897,682921
2023-11-30,North,123781,39831,23770,9112,12255,567124
2023-11-30,South,122750,21279,62865,21882,4792,693228
2023-11-30,East,116262,48220,73811,37145,2420,845899
2023-11-30,West,96600,16477,24001,37735,14840,561920
2023-11-30,Central,126898,27400,72635,12245,4814,708993
2023-12-01,North,112483,16470,40946,7105,4840,497162
2023-12-01,South,68297,12062,20598,26711,3031,377027
2023-12-01,East,80448,51798,50316,10630,9639,603109
2023-12-01,West,76172,29880,45567,8206,3491,510573
2023-12-01,Central,92874,44581,46508,23953,6975,647922
2023-12-02,North,57657,54439,63744,15068,12077,637538
2023-12-02,South,134386,24308,72193,18394,6947,743537
2023-12-02,East,75425,36027,77312,6067,2509,627536
2023-12-02,West,76685,40720,59159,20245,3859,580926
2023-12-02,Central,74578,45081,50276,14859,7061,593669
2023-12-03,North,78831,19706,43671,34164,3858,571715
2023-12-03,South,57906,19837,36450,20377,11105,428014
2023-12-03,East,111413,48599,34908,38715,7607,722184
2023-12-03,West,104028,46824,77275,25773,4065,799196
2023-12-03,Central,57287,43073,64358,38939,4966,700729
2023-12-04,North,83660,57115,69047,11114,8773,717688
2023-12-04,South,125758,42088,55518,37939,14029,802802
2023-12-04,East,110504,38112,77813,17818,9892,807414
2023-12-04,West,109720,36299,51212,14335,11788,678333
2023-12-04,Central,84701,44457,62684,11209,6442,639732
2023-12-05,North,133300,40063,26806,8577,11247,623086
2023-12-05,South,67674,13917,59197,13380,11215,526574
2023-12-05,East,133560,12936,60891,9076,5204,649933
2023-12-05,West,73874,46630,38015,37925,2575,615835
2023-12-05,Central,93642,24506,59220,16095,2198,610121
2023-12-06,North,147820,38805,37158,24179,9423,724556
2023-12-06,South,115160,24318,35456,33400,3365,653238
2023-12-06,East,67602,58068,47588,23761,9834,596848
2023-12-06,West,138801,36026,42491,6810,3998,670414
2023-12-06,Central,75931,37672,44188,26574,7350,562937
2023-12-07,North,144377,48417,47079,33562,8444,823993
2023-12-07,South,79192,37281,78830,23510,3016,681495
2023-12-07,East,96542,58442,24019,11953,5618,539448
2023-12-07,West,92520,38091,32419,27131,2025,572515
2023-12-07,Central,114772,48328,53697,31883,11750,783247
2023-12-08,North,108762,58219,39396,10891,5724,674908
2023-12-08,South,100106,28610,74176,23728,5458,718781
2023-12-08,East,131121,11079,59032,38387,13548,770946
2023-12-08,West,75559,39850,49892,16094,8593,581325
2023-12-08,Central,83742,56751,27973,7407,12559,554101
2023-12-09,North,119669,30590,62465,17644,10662,702041
2023-12-09,South,130199,40951,41113,25298,12659,728439
2023-12-09,East,71754,25327,77113,39072,9280,726594
2023-12-09,West,53972,22755,31136,33669,10069,455785
2023-12-09,Central,120831,17235,39203,35161,6746,654768
2023-12-10,North,91873,27197,51285,12282,9589,588097
2023-12-10,South,144661,31473,43039,31539,11077,750411
2023-12-10,East,59903,12031,21184,8307,8978,333125
2023-12-10,West,53020,51282,77632,22745,11067,652606
2023-12-10,Central,91755,51863,42727,39555,11133,678285
2023-12-11,North,135956,24287,79155,6073,5041,740024
2023-12-11,South,136988,48679,36911,37683,9765,793198
2023-12-11,East,95648,54463,20916,30741,7404,593475
2023-12-11,West,59516,42230,79052,27286,2571,665576
2023-12-11,Central,52396,29037,23574,8599,14341,369403
2023-12-12,North,134082,37052,56087,32293,10796,807333
2023-12-12,South,69129,13340,37790,20389,14612,451856
2023-12-12,East,51591,50644,37625,17318,13721,495775
2023-12-12,West,61303,58664,25206,8055,6980,472367
2023-12-12,Central,80561,55203,76401,22043,14552,794768
2023-12-13,North,121719,11141,39517,11320,10573,532269
2023-12-13,South,142108,35425,69950,9642,3236,813183
2023-12-13,East,149616,29281,70675,32158,4380,854563
2023-12-13,West,136231,52049,76361,14321,9177,857912
2023-12-13,Central,57314,30425,57696,19432,13971,563983
2023-12-14,North,69623,44806,36105,27757,12297,576704
2023-12-14,South,117675,42113,55656,31044,3517,714159
2023-12-14,East,146826,14270,22690,26971,3533,599936
2023-12-14,West,115082,52814,56859,30727,7887,808461
2023-12-14,Central,133624,14683,76434,27559,13486,827831
2023-12-15,North,83130,59646,78585,13284,13632,772545
2023-12-15,South,101756,49884,66728,22665,9859,762877
2023-12-15,East,147624,39809,75401,32476,5489,929228
2023-12-15,West,76292,44552,20690,15991,14137,527223
2023-12-15,Central,136206,13786,45103,24561,6642,663403
2023-12-16,North,119274,31650,54263,9511,11062,661951
2023-12-16,South,52469,38706,31085,15796,4150,460353
2023-12-16,East,103947,19190,70044,8881,13424,632949
2023-12-16,West,72534,48196,77730,20668,7319,725071
2023-12-16,Central,113620,49449,45825,39312,13423,828288
2023-12-17,North,98874,49661,30720,33106,5766,655518
2023-12-17,South,99708,39709,58641,32222,6960,744993
2023-12-17,East,124553,55429,57271,20729,13399,799529
2023-12-17,West,118344,24892,31720,9784,8061,559508
2023-12-17,Central,99138,19643,66732,38913,14685,763584
2023-12-18,North,104302,19943,20897,14102,7857,438959
2023-12-18,South,97638,53240,37094,22950,6487,643564
2023-12-18,East,128249,55760,56463,9507,14018,782059
2023-12-18,West,52719,31042,55454,18523,9750,529942
2023-12-18,Central,72890,53894,43572,29667,11804,635894
2023-12-19,North,127236,16869,58546,8992,3077,668410
2023-12-19,South,86509,50437,76920,13027,3300,731530
2023-12-19,East,92534,54306,35150,27144,12350,640534
2023-12-19,West,142241,52833,74165,30530,12463,962227
2023-12-19,Central,68787,30918,73664,20305,8649,675538
2023-12-20,North,98845,38379,36799,26731,9181,644180
2023-12-20,South,107932,52939,29663,25673,10138,649118
2023-12-20,East,142124,35274,56948,38297,4529,824573
2023-12-20,West,141659,27696,57030,30842,5260,763020
2023-12-20,Central,83062,12962,47007,28827,2363,545269
2023-12-21,North,125713,23851,55283,31173,2845,743734
2023-12-21,South,137263,55747,45671,23909,5032,798111
2023-12-21,East,145756,15296,45385,36007,3327,759537
2023-12-21,West,110461,24745,31236,17985,13354,526179
2023-12-21,Central,125418,15730,42024,27525,10583,649138
2023-12-22,North,116672,23921,66872,8830,5255,688979
2023-12-22,South,84832,42894,59384,5533,7136,599757
2023-12-22,East,81966,15602,37376,25946,9108,487621
2023-12-22,West,122545,27575,78625,28504,12251,803710
2023-12-22,Central,62987,29023,57138,33255,5237,602043
2023-12-23,North,87311,55349,38157,39723,12238,675816
2023-12-23,South,81575,25997,39945,10539,14433,536921
2023-12-23,East,113852,27750,56584,12493,11497,671234
2023-12-23,West,51007,51979,43017,26311,7668,558932
2023-12-23,Central,120981,32837,21756,8644,8312,533255
2023-12-24,North,126242,24997,55141,25445,13086,748028
2023-12-24,South,97517,49439,22576,14511,12224,584467
2023-12-24,East,79257,33067,45467,5183,10956,500585
2023-12-24,West,137272,55039,56952,14475,7465,787034
2023-12-24,Central,92207,30923,51205,24230,2498,610760
2023-12-25,North,63281,18876,78051,31008,13560,650190
2023-12-25,South,111246,12887,55165,16332,8062,574626
2023-12-25,East,51435,52422,32674,9722,4944,444166
2023-12-25,West,148875,46854,63094,20194,9952,841632
2023-12-25,Central,141357,46948,63314,31631,7856,849909
2023-12-26,North,76660,12841,42353,32912,13996,551574
2023-12-26,South,55084,38756,49849,22166,14405,557248
2023-12-26,East,132197,16040,24535,20976,14652,591818
2023-12-26,West,63507,20304,76035,17046,9838,583460
2023-12-26,Central,122595,40341,77279,38444,8077,900012
2023-12-27,North,133807,14758,67367,28634,2135,755642
2023-12-27,South,95539,27010,61936,9090,11292,611051
2023-12-27,East,57491,41658,37118,35008,12063,595913
2023-12-27,West,100192,59002,79812,27107,6033,855928
2023-12-27,Central,130395,47782,79884,13382,8700,842575
2023-12-28,North,113888,11375,20632,14034,6113,468338
2023-12-28,South,123609,43949,33280,13526,14204,630808
2023-12-28,East,59077,32092,34746,29073,8546,498264
2023-12-28,West,70953,10490,57036,6110,10396,519755
2023-12-28,Central,126919,13729,73251,21445,6594,704342
2023-12-29,North,117889,15974,39285,5386,12563,533197
2023-12-29,South,73821,29680,38047,23584,14882,535136
2023-12-29,East,87567,28324,68089,39451,2561,712117
2023-12-29,West,74860,41334,30207,35549,7400,561188
2023-12-29,Central,71195,31398,25591,11321,9333,466699
2023-12-30,North,127475,44650,47757,29440,5314,746236
2023-12-30,South,140874,31292,36226,36566,5960,738802
2023-12-30,East,137266,45755,49732,37521,12718,823866
2023-12-30,West,71427,48353,47206,28798,4211,629649
2023-12-30,Central,77083,13159,40256,18565,4371,485641
2023-12-31,North,137046,42626,53822,28027,8974,800336
2023-12-31,South,107372,39351,61340,37095,14927,780093
2023-12-31,East,94064,47298,66347,10631,4681,686542
2023-12-31,West,57813,27065,72234,29329,4806,637628
2023-12-31,Central,81598,31638,63351,11787,13961,638818
2024-01-01,North,143106,11073,60775,31875,4255,759297
2024-01-01,South,77082,56511,68671,29514,14602,767835
2024-01-01,East,79241,28771,29784,27580,11092,547841
2024-01-01,West,146214,45461,57029,25291,8382,822784
2024-01-01,Central,94569,52330,55157,9288,11942,662187
2024-01-02,North,61745,39320,39937,11734,6899,522811
2024-01-02,South,76029,14340,74290,22464,13487,633915
2024-01-02,East,63025,44924,66707,12814,5159,627510
2024-01-02,West,64288,26184,31219,12851,7656,406700
2024-01-02,Central,139186,50734,29399,6600,3452,667786
2024-01-03,North,56540,12580,53312,11866,11435,433726
2024-01-03,South,147768,50025,47657,8692,4322,724690
2024-01-03,East,131958,38967,40047,25373,11862,737363
2024-01-03,West,118878,12159,55007,38100,12219,704259
2024-01-03,Central,91846,58940,30559,19847,9097,611481
2024-01-04,North,125932,23900,40157,19507,3768,631580
2024-01-04,South,67482,21440,55395,14963,8096,517366
2024-01-04,East,73411,24678,26618,11106,7185,396320
2024-01-04,West,100975,57204,64891,12333,13855,743130
2024-01-04,Central,110545,22021,26780,36913,12494,584232
2024-01-05,North,128797,16772,47050,36283,3169,717064
2024-01-05,South,102307,11627,28015,34815,6710,562095
2024-01-05,East,53093,54432,23130,25584,12624,486526
2024-01-05,West,127258,18219,48083,30382,8590,697360
2024-01-05,Central,72042,33464,36480,6064,2386,446961
2024-01-06,North,102930,40232,67599,11820,4430,727835
2024-01-06,South,94413,52481,73010,13512,13540,807276
2024-01-06,East,143623,18488,55476,24615,3405,744023
2024-01-06,West,147883,44949,58165,22884,2123,811279
2024-01-06,Central,83756,54362,31528,22952,5997,567735
2024-01-07,North,103268,49932,75304,14711,7909,781383
2024-01-07,South,89214,28981,69608,25473,13644,701735
2024-01-07,East,131871,10901,25914,23249,5896,530351
2024-01-07,West,78602,32444,57136,14597,11816,598689
2024-01-07,Central,103331,52058,31179,26984,10066,696040
2024-01-08,North,98901,28061,40472,21388,11373,607041
2024-01-08,South,149986,12881,32076,23782,2727,607366
2024-01-08,East,113416,39863,78375,11608,9039,774966
2024-01-08,West,82196,55826,44783,38115,14076,721123
2024-01-08,Central,55626,15622,71089,11500,9715,539815
2024-01-09,North,57424,11378,66716,25209,5670,511404
2024-01-09,South,62857,27632,70298,25977,3141,616085
2024-01-09,East,69982,38311,74304,8521,12567,647281
2024-01-09,West,126961,15650,33824,6300,6031,530029
2024-01-09,Central,51980,55201,24299,32075,10550,487531
2024-01-10,North,98290,52224,66888,28979,5742,779826
2024-01-10,South,76431,17036,28118,35802,4844,505335
2024-01-10,East,134976,49255,30756,17225,14730,686536
2024-01-10,West,132711,32499,77786,16481,4211,797125
2024-01-10,Central,76385,47016,76911,26217,2972,765314
2024-01-11,North,88158,14603,27953,19755,2360,445881
2024-01-11,South,73019,37773,57552,29914,4632,642275
2024-01-11,East,68639,29937,35185,31269,5190,484681
2024-01-11,West,135530,22632,61792,29555,6948,750170
2024-01-11,Central,149911,40607,34674,24874,3624,773395
2024-01-12,North,71563,36337,70613,12925,14120,676958
2024-01-12,South,89341,10220,64476,8107,3756,557260
2024-01-12,East,55776,56994,53927,25852,9818,590511
2024-01-12,West,86444,14818,20386,35183,7119,452853
2024-01-12,Central,118916,17349,46617,32617,8026,638846
2024-01-13,North,58711,15618,27192,13722,10432,343828
2024-01-13,South,124318,37464,30745,27631,14953,665061
2024-01-13,East,132970,52624,50020,36622,8975,852118
2024-01-13,West,135553,47344,62678,12883,2975,770028
2024-01-13,Central,80707,28255,41159,24708,6318,544073
